"topic","CS","lbf","pip","coef","name","id","database","accession","sub_category_code","organism","description_brief","top_genes"
"k4","L6","27.316","0.091","0.298","REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS","M26985","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","Post-translational modification: synthesis of GPI-anchored proteins","Ly6g6c (6.433) Psca (6.093) Ly6d (4.479) Lypd3 (3.73) Piga (2.015) Cpm (1.121) Pigu (1.041) Pigyl (0.419) Cd109 (0.29) Ly6e (-0.275)"
"k5","L1","37.074","1.000","1.205","GO_MAINTENANCE_OF_GASTROINTESTINAL_EPITHELIUM","M13425","MSigDB-C5",NA,"GO:BP","Homo sapiens","Protection of epithelial surfaces of the gastrointestinal tract from proteolytic and caustic digestive agents. [GOC:mah]","Tff1 (11.079) Tff2 (10.344) Sox9 (0.385) Vsig1 (0.047) Tlr9 (0.045) Muc6 (0.043) Muc2 (0.038) Tlr4 (-0.033) Zfp830 (-0.028) Slc22a5 (-0.028)"
"k5","L2","23.452","1.000","1.228","REACTOME_DIGESTION","M27790","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","Digestion","Lipf (15.88) Pir (-0.589) Gucy2c (0.044) Clps (0.042) Guca2b (0.041) Guca2a (0.041) Cel (0.038) Pnliprp1 (0.02) Chia1 (0.003) Amy1 (-0.002)"
"k5","L7","61.833","1.000","0.738","Salivary secretion","153377","BioSystems-kegg","mmu04970",NA,NA,NA,"Lyz1 (9.138) Prb1 (6.351) Dmbt1 (5.198) Lpo (5.052) Atp1b1 (-3.856) Kcnn4 (3.642) Lyz2 (3.151) Muc5b (2.192) Calml3 (-2.123) Slc12a2 (1.95)"
"k5","L8","13.780","1.000","0.717","BIOCARTA_TFF_PATHWAY","M15926","MSigDB-C2",NA,"CP:BIOCARTA","Homo sapiens","Trefoil Factors Initiate  Mucosal Healing","Tff1 (11.079) Tff2 (10.344) Ctnnb1 (-0.216) Rhoa (-0.168) Mapk3 (-0.118) Bad (-0.114) Gh (0.061) Erbb2 (-0.043) Shc1 (-0.038) Muc2 (0.038)"
"k5","L10","23.910","0.980","-0.505","Gastric acid secretion","154411","BioSystems-kegg","mmu04971",NA,NA,NA,"Atp1b1 (-3.856) Calml3 (-2.123) Kcnj15 (0.435) Ezr (-0.234) Actb (-0.213) Atp1a1 (-0.171) Car2 (-0.117) Calm1 (0.106) Calm3 (-0.098) Atp1b3 (-0.087)"
"k5","L5","15.241","0.074","-0.333","KEGG_PARKINSONS_DISEASE","M7272","MSigDB-C2",NA,"CP:KEGG","Homo sapiens","Parkinson's disease","Cox6c (-1.93) Uqcr10 (-1.811) Ndufa2 (-1.614) Snca (-1.513) Uqcrh (-1.403) Cox6b1 (-1.399) Atp5h (-1.273) Slc25a5 (-1.201) Ndufa7 (-1.135) Cox4i1 (-1.045)"
"k5","L5","15.241","0.891","-0.384","WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA","M39417","MSigDB-C2",NA,"CP:WIKIPATHWAYS","Homo sapiens","Electron Transport Chain (OXPHOS system in mitochondria)","Cox6c (-1.93) Uqcr10 (-1.811) Ndufa2 (-1.614) Atpif1 (-1.53) Uqcrh (-1.403) Cox6b1 (-1.399) Atp5h (-1.273) Slc25a5 (-1.201) Ndufa7 (-1.135) Cox4i1 (-1.045)"
"k5","L4","22.799","0.055","-0.569","Metabolism of xenobiotics by cytochrome P450","83228","BioSystems-kegg","mmu00980",NA,NA,NA,"Cbr2 (-6.196) Gstm1 (-5.791) Gsto1 (-4.668) Cyp2f2 (-4.594) Hsd11b1 (4.481) Gsta4 (-3.671) Gsta3 (-3.424) Gstm2 (-1.269) Gstt2 (0.613) Adh5 (-0.595)"
"k5","L4","22.799","0.944","-0.859","glutathione-mediated detoxification","143044","BioSystems-biocyc","MOUSE_PWY-4061",NA,NA,NA,"Gstm1 (-5.791) Gsto1 (-4.668) Gsta4 (-3.671) Gsta3 (-3.424) Gstm2 (-1.269) Gstt2 (0.613) Gstp1 (-0.199) Mgst3 (-0.116) Mgst1 (-0.095) Gstm6 (-0.089)"
"k5","L3","24.906","0.311","-0.452","Formation of a pool of free 40S subunits","1367211","BioSystems-reactome","R-MMU-72689",NA,NA,NA,"Rplp2 (-1.962) Rpl37a (-1.808) Rps26 (-1.716) Rps10 (-1.58) Rps21 (-1.563) Rpl22 (-1.497) Rps11 (-1.423) Rpl26 (-1.271) Rpl37 (-1.268) Rplp1 (-1.256)"
"k5","L3","24.906","0.032","-0.416","L13a-mediated translational silencing of Ceruloplasmin expression","1367218","BioSystems-reactome","R-MMU-156827",NA,NA,NA,"Rplp2 (-1.962) Rpl37a (-1.808) Rps26 (-1.716) Rps10 (-1.58) Rps21 (-1.563) Rpl22 (-1.497) Rps11 (-1.423) Rpl26 (-1.271) Rpl37 (-1.268) Rplp1 (-1.256)"
"k5","L3","24.906","0.195","-0.472","SRP-dependent cotranslational protein targeting to membrane","1367219","BioSystems-reactome","R-MMU-1799339",NA,NA,NA,"Rplp2 (-1.962) Rpl37a (-1.808) Rps26 (-1.716) Rps10 (-1.58) Rps21 (-1.563) Rpl22 (-1.497) Rps11 (-1.423) Rpl26 (-1.271) Rpl37 (-1.268) Rplp1 (-1.256)"
"k5","L3","24.906","0.095","-0.464","Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)","1367445","BioSystems-reactome","R-MMU-975956",NA,NA,NA,"Rplp2 (-1.962) Rpl37a (-1.808) Rps26 (-1.716) Rps10 (-1.58) Rps21 (-1.563) Rpl22 (-1.497) Rps11 (-1.423) Rpl26 (-1.271) Rpl37 (-1.268) Rplp1 (-1.256)"
"k5","L3","24.906","0.044","-0.434","KEGG_RIBOSOME","M189","MSigDB-C2",NA,"CP:KEGG","Homo sapiens","Ribosome","Rplp2 (-1.962) Rpl37a (-1.808) Rps26 (-1.716) Rps10 (-1.58) Rps21 (-1.563) Rpl22 (-1.497) Rps11 (-1.423) Rps15 (-1.384) Rpl26 (-1.271) Rpl37 (-1.268)"
"k5","L3","24.906","0.190","-0.432","REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION","M29556","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","Eukaryotic Translation Elongation","Rplp2 (-1.962) Rpl37a (-1.808) Rps26 (-1.716) Rps10 (-1.58) Rps21 (-1.563) Rpl22 (-1.497) Rps11 (-1.423) Rps15 (-1.384) Rpl26 (-1.271) Rpl37 (-1.268)"
"k5","L3","24.906","0.018","-0.313","REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS","M27876","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","Regulation of expression of SLITs and ROBOs","Rplp2 (-1.962) Rpl37a (-1.808) Rps26 (-1.716) Rps10 (-1.58) Rps21 (-1.563) Psma1 (-1.525) Rpl22 (-1.497) Rps11 (-1.423) Psmb1 (-1.386) Rps15 (-1.384)"
"k5","L3","24.906","0.068","-0.432","WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS","M39495","MSigDB-C2",NA,"CP:WIKIPATHWAYS","Homo sapiens","Cytoplasmic Ribosomal Proteins","Rplp2 (-1.962) Rpl37a (-1.808) Rps26 (-1.716) Rps10 (-1.58) Rps21 (-1.563) Rpl22 (-1.497) Rps11 (-1.423) Rps15 (-1.384) Rpl26 (-1.271) Rpl37 (-1.268)"
"k5","L9","11.917","0.467","0.897","triacylglycerol degradation","143022","BioSystems-biocyc","MOUSE_LIPAS-PWY",NA,NA,NA,"Lipf (15.88) Pnpla2 (-0.067) Daglb (-0.046) Cel (0.038) Lipk (0.036) Lipe (-0.025) Pnliprp1 (0.02) Abhd12 (-0.015) Dagla (0.012) Mgll (-0.007)"
"k5","L9","11.917","0.532","0.770","WP_TRIACYLGLYCERIDE_SYNTHESIS","M39692","MSigDB-C2",NA,"CP:WIKIPATHWAYS","Homo sapiens","Triacylglyceride Synthesis","Lipf (15.88) Pnpla2 (-0.067) Dgat1 (-0.043) Agpat2 (-0.04) Agps (-0.034) Agpat3 (-0.03) Lipe (-0.025) Gpam (0.017) Dgat2 (-0.012) Gnpat (-0.012)"
"k5","L6","8.342","0.021","-0.481","Detoxification of Reactive Oxygen Species","1368174","BioSystems-reactome","R-MMU-3299685",NA,NA,NA,"Prdx6 (-5.272) Prdx5 (-2.649) Txn1 (-2.256) Prdx1 (-2.093) Prdx2 (-1.547) Sod2 (-1.177) Gpx8 (-0.417) Sod1 (-0.411) Cyba (-0.34) Atox1 (-0.251)"
"k5","L6","8.342","0.058","0.834","GO_CHLORIDE_ION_HOMEOSTASIS","M24068","MSigDB-C5",NA,"GO:BP","Homo sapiens","Any process involved in the maintenance of an internal steady state of chloride ions within an organism or cell. [GOC:jid, GOC:mah]","Slc12a8 (5.297) Car12 (3.033) Slc12a2 (1.95) Ckb (0.163) Slc12a7 (-0.096) Slc12a5 (0.038) Slc12a3 (0.032) Slc12a6 (-0.027) Slc12a9 (-0.016) Slc12a4 (0.005)"
"k5","L6","8.342","0.070","0.665","GO_MONOVALENT_INORGANIC_ANION_HOMEOSTASIS","M14345","MSigDB-C5",NA,"GO:BP","Homo sapiens","Any process involved in the maintenance of an internal steady state of monovalent inorganic anions within an organism or cell. [GOC:ai, GOC:jid, GOC:mah]","Slc12a8 (5.297) Car12 (3.033) Slc34a2 (2.752) Slc12a2 (1.95) Ckb (0.163) Slc12a7 (-0.096) Fgfr4 (0.043) Pth (0.039) Slc12a5 (0.038) Slc12a3 (0.032)"
"k5","L6","8.342","0.817","-0.803","GO_S100_PROTEIN_BINDING","M18228","MSigDB-C5",NA,"GO:MF","Homo sapiens","Interacting selectively and non-covalently with a S100 protein. S100 is a small calcium and zinc binding protein produced in astrocytes that is implicated in Alzheimer's disease, Down Syndrome and ALS. [GOC:jid]","S100a6 (-3.578) S100a11 (-3.495) S100a1 (-2.364) Anxa2 (-1.712) Ahnak (-0.281) Ezr (-0.234) Cacybp (-0.065) Atp2a2 (-0.055) Iqgap1 (-0.029) Fgf1 (-0.015)"
"k6","L1","111.070","1.000","0.636","GO_CILIUM_ORGANIZATION","M13049","MSigDB-C5",NA,"GO:BP","Homo sapiens","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a cilium, a specialized eukaryotic organelle that consists of a filiform extrusion of the cell surface. Each cilium is bounded by an extrusion of the cytoplasmic membrane, and contains a regular longitudinal array of microtubules, anchored basally in a centriole. [GOC:cilia, GOC:jl]","Dynlrb2 (8.187) Rsph1 (7.462) Tekt1 (6.712) Zmynd10 (6.473) Mns1 (6.311) Iqcg (6.211) Tekt4 (6.011) Nme5 (5.962) Cfap53 (5.936) Cfap52 (5.888)"
"k6","L2","114.192","1.000","1.010","GO_MOTILE_CILIUM","M17253","MSigDB-C5",NA,"GO:CC","Homo sapiens","A cilium which may have a variable arrangement of axonemal microtubules and also contains molecular motors. It may beat with a whip-like pattern that promotes cell motility or transport of fluids and other cells across a cell surface, such as on epithelial cells that line the lumenal ducts of various tissues; or they may display a distinct twirling motion that directs fluid flow asymmetrically across the cellular surface to affect asymmetric body plan organization. Motile cilia can be found in single as well as multiple copies per cell. [GOC:cilia, GOC:dgh, GOC:kmv, PMID:17009929, PMID:20144998, PMID:22118931]","Rsph1 (7.462) Tekt1 (6.712) Dnali1 (6.657) Mns1 (6.311) Iqcg (6.211) Tekt4 (6.011) Nme5 (5.962) Cfap52 (5.888) Ak8 (5.821) Dnajb13 (5.754)"
"k6","L4","33.105","1.000","0.686","GO_CILIARY_PLASM","M17731","MSigDB-C5",NA,"GO:CC","Homo sapiens","All of the contents of a cilium, excluding the plasma membrane surrounding the cilium. [GOC:BHF, GOC:cilia, GOC:dos, PMID:17895364]","Dnali1 (6.657) Mns1 (6.311) Ak8 (5.821) Dnajb13 (5.754) Dnah9 (5.749) Dnaic2 (5.663) Efhc1 (5.604) Drc1 (5.433) Dnah10 (5.245) Spef1 (5.234)"
"k6","L5","12.339","1.000","1.615","Incretin synthesis, secretion, and inactivation","1367278","BioSystems-reactome","R-MMU-400508",NA,NA,NA,"Gng13 (7.417) Gnb3 (6.958) Gnat3 (4.256) Pcsk1 (0.336) Grp (0.044) Gip (0.015) Ffar4 (0.013) Ffar1 (-0.003) Gcg (-0.002) Dpp4 (0)"
"k6","L6","39.268","1.000","1.011","GO_AXONEME_ASSEMBLY","M15673","MSigDB-C5",NA,"GO:BP","Homo sapiens","The assembly and organization of an axoneme, the bundle of microtubules and associated proteins that forms the core of cilia (also called flagella) in eukaryotic cells and is responsible for their movements. [GOC:bf, GOC:cilia, GOC:jl, ISBN:0815316194]","Rsph1 (7.462) Zmynd10 (6.473) Iqcg (6.211) Dnajb13 (5.754) Dnaic2 (5.663) Drc1 (5.433) Ccdc40 (5.017) Foxj1 (5.007) Wdr78 (4.968) Ccdc151 (4.861)"
"k6","L8","45.135","1.000","0.623","WP_CILIOPATHIES","M39880","MSigDB-C2",NA,"CP:WIKIPATHWAYS","Homo sapiens","Ciliopathies","Rsph1 (7.462) Zmynd10 (6.473) Cfap53 (5.936) Cfap52 (5.888) Dnah6 (5.819) Dnajb13 (5.754) Dnaic2 (5.663) Efhc1 (5.604) Ak7 (5.594) Drc1 (5.433)"
"k6","L9","9.629","0.992","1.328","GO_LEUKOTRIENE_BIOSYNTHETIC_PROCESS","M11524","MSigDB-C5",NA,"GO:BP","Homo sapiens","The chemical reactions and pathways resulting in the formation of leukotriene, a pharmacologically active substance derived from a polyunsaturated fatty acid, such as arachidonic acid. [GOC:go_curators]","Ltc4s (7.438) Alox5ap (5.203) Alox5 (4.754) Ggt6 (2.638) Mgst3 (0.181) Pla2g1b (0.056) Ggt1 (-0.039) Mgst2 (0.037) Pla2g4a (0.02) Lta4h (-0.017)"
"k6","L7","6.430","0.046","0.657","Intraflagellar transport","1367364","BioSystems-reactome","R-MMU-5620924",NA,NA,NA,"Dynlrb2 (8.187) Wdr19 (4.245) Traf3ip1 (4.22) Ift172 (3.765) Ift88 (3.695) Dync2h1 (3.493) Ift43 (3.429) Ift57 (3.311) Ttc30b (3.282) Ttc26 (3.25)"
"k6","L7","6.430","0.235","0.607","GO_INTRACILIARY_TRANSPORT","M23499","MSigDB-C5",NA,"GO:BP","Homo sapiens","The bidirectional movement of large protein complexes along microtubules within a cilium, mediated by motor proteins. [GOC:cilia, GOC:kmv, PMID:17981739, PMID:18180368, PMID:22869374, Reactome:R-HSA-5620924.2]","Dynlrb2 (8.187) Mak (4.308) Wdr19 (4.245) Traf3ip1 (4.22) Ift172 (3.765) Ift88 (3.695) Ttc21a (3.619) Dync2h1 (3.493) Ift43 (3.429) Rabl2 (3.359)"
"k6","L7","6.430","0.690","0.831","GO_INTRACILIARY_TRANSPORT_PARTICLE","M17560","MSigDB-C5",NA,"GO:CC","Homo sapiens","A nonmembrane-bound oligomeric protein complex that participates in bidirectional transport of molecules (cargo) along axonemal microtubules. [GOC:cilia, GOC:kmv, PMID:14570576, PMID:22118932, PMID:23945166]","Wdr19 (4.245) Traf3ip1 (4.22) Ift172 (3.765) Ift88 (3.695) Ttc21a (3.619) Ift43 (3.429) Ubxn10 (3.36) Ift57 (3.311) Ttc30b (3.282) Ttc26 (3.25)"
"k6","L10","3.076","0.947","0.975","GO_NUCLEOSIDE_DIPHOSPHATE_KINASE_ACTIVITY","M18187","MSigDB-C5",NA,"GO:MF","Homo sapiens","Catalysis of the reaction: ATP + nucleoside diphosphate = ADP + nucleoside triphosphate. [EC:2.7.4.6]","Nme5 (5.962) Ak8 (5.821) Ak7 (5.594) Ak1 (4.051) Nme7 (2.082) Ak9 (1.046) Cmpk2 (0.339) Cmpk1 (0.041) Nme1 (-0.038) Nme4 (-0.015)"
"k6","L10","3.076","0.005","0.950","GO_MYOSIN_HEAVY_CHAIN_BINDING","M18560","MSigDB-C5",NA,"GO:MF","Homo sapiens","Interacting selectively and non-covalently with a heavy chain of a myosin complex. [GOC:mah]","Myl4 (6.233) Ampd1 (4.572) Myl9 (1.194) Coro1a (0.142) Stx1a (0.049) Limch1 (-0.015) Axl (-0.013) Nkd2 (-0.004) Myl12b (0.002) Sptbn5 (0.001)"
"k6","L3","1.599","0.000","0.545","Synthesis and degradation of ketone bodies","83136","BioSystems-kegg","mmu00072",NA,NA,NA,"Hmgcs2 (3.902) Oxct1 (1.718) Bdh1 (1.153) Acat1 (0.562) Hmgcs1 (0.472) Bdh2 (-0.01) Hmgcll1 (-0.006) Acat2 (0.002) Hmgcl (0.002) Oxct2b (-0.001)"
"k6","L3","1.599","0.000","0.300","Arginine and proline metabolism","83157","BioSystems-kegg","mmu00330",NA,NA,NA,"Aoc1 (6.276) Ckb (5.601) Azin2 (2.444) Got1 (2.427) Odc1 (1.746) Oat (-1.322) Sms (1.306) Gamt (1.081) Pycr2 (0.882) Prodh (-0.625)"
"k6","L3","1.599","0.008","0.600","Histidine metabolism","83158","BioSystems-kegg","mmu00340",NA,NA,NA,"Hdc (7.641) Aoc1 (6.276) Aldh3b1 (2.637) Ddc (1.676) Aldh3a2 (0.355) Aldh3a1 (0.058) Maoa (-0.05) Hnmt (-0.021) Aldh9a1 (0.02) Amdhd1 (-0.018)"
"k6","L3","1.599","0.000","-0.407","Taurine and hypotaurine metabolism","83166","BioSystems-kegg","mmu00430",NA,NA,NA,"Ggt6 (2.638) Ggt1 (-0.039) Ado (0.026) Csad (-0.012) Gad1 (0.011) Ggt7 (-0.007) Gadl1 (0.004) Baat (0.003) Cdo1 (0) Ggt5 (0)"
"k6","L3","1.599","0.000","-0.194","Glutathione metabolism","83172","BioSystems-kegg","mmu00480",NA,NA,NA,"Ggt6 (2.638) Odc1 (1.746) Gstm7 (1.429) Sms (1.306) Gsto1 (-1.23) Gstp1 (1.17) Gclc (0.807) Gclm (-0.445) Mgst3 (0.181) Gstt3 (-0.169)"
"k6","L3","1.599","0.000","0.246","Starch and sucrose metabolism","83173","BioSystems-kegg","mmu00500",NA,NA,NA,"Pygl (2.83) Pgm2l1 (2.305) Gys1 (2.069) Pgm1 (1.289) Gck (0.749) G6pc3 (0.623) Ugp2 (0.121) Gyg (0.037) Pygm (0.024) Ganc (0.023)"
"k6","L3","1.599","0.000","-0.269","Ether lipid metabolism","83189","BioSystems-kegg","mmu00565",NA,NA,NA,"Pla2g6 (0.83) Lpcat4 (0.555) Pafah1b2 (0.522) Lpcat2 (0.42) Pld3 (0.235) Gal3st1 (-0.11) Pla2g3 (0.058) Pla2g1b (0.056) Agps (0.047) Ugt8a (0.047)"
"k6","L3","1.599","0.000","-0.319","Linoleic acid metabolism","83191","BioSystems-kegg","mmu00591",NA,NA,NA,"Pla2g6 (0.83) Pla2g3 (0.058) Pla2g1b (0.056) Cyp3a13 (-0.024) Cyp2j9 (-0.023) Pla2g4f (0.023) Pla2g4a (0.02) Pla2g2d (0.013) Pla2g10 (-0.012) Pla2g2c (0.009)"
"k6","L3","1.599","0.000","-0.295","alpha-Linolenic acid metabolism","83192","BioSystems-kegg","mmu00592",NA,NA,NA,"Pla2g6 (0.83) Acox1 (0.621) Acaa1a (0.223) Pla2g3 (0.058) Pla2g1b (0.056) Pla2g4f (0.023) Pla2g4a (0.02) Pla2g2d (0.013) Pla2g10 (-0.012) Pla2g2c (0.009)"
"k6","L3","1.599","0.000","0.440","Thiamine metabolism","83209","BioSystems-kegg","mmu00730",NA,NA,NA,"Ak8 (5.821) Ak7 (5.594) Ak1 (4.051) Acp1 (0.21) Thtpa (0.197) Alpl (-0.009) Nfs1 (-0.005) Ak5 (-0.005) Ak2 (-0.004) Ntpcr (-0.003)"
"k6","L3","1.599","0.000","0.273","Terpenoid backbone biosynthesis","83220","BioSystems-kegg","mmu00900",NA,NA,NA,"Hmgcs2 (3.902) Pdss1 (1.829) Fdps (1.186) Icmt (0.895) Pmvk (0.666) Acat1 (0.562) Hmgcs1 (0.472) Hmgcr (0.202) Ggps1 (0.038) Pdss2 (0.037)"
"k6","L3","1.599","0.000","0.158","Phosphatidylinositol signaling system","83249","BioSystems-kegg","mmu04070",NA,NA,NA,"Calml4 (6.838) Itpka (3.936) Plcb3 (3.932) Cds1 (3.094) Inpp5d (2.168) Calm3 (1.903) Calm1 (1.745) Pik3r3 (1.716) Synj1 (1.654) Calm2 (1.402)"
"k6","L3","1.599","0.000","-0.164","Ubiquitin mediated proteolysis","83253","BioSystems-kegg","mmu04120",NA,NA,NA,"Trim37 (1.864) Socs3 (-1.613) Cdc20 (-1.421) Mdm2 (1.295) Anapc11 (0.59) Ube2j2 (0.491) Ube2j1 (0.48) Herc1 (0.466) Pias2 (0.453) Cdc27 (0.446)"
"k6","L3","1.599","0.000","-0.177","Autophagy - animal","83255","BioSystems-kegg","mmu04140",NA,NA,NA,"Supt20 (2.77) Bnip3 (2.037) Pik3r3 (1.716) Ulk2 (1.183) Ddit4 (-1.143) Gabarapl1 (1.056) Gabarapl2 (0.975) Bad (0.824) Atg4a (0.801) Lamp1 (0.717)"
"k6","L3","1.599","0.000","-0.369","Hedgehog signaling pathway","83260","BioSystems-kegg","mmu04340",NA,NA,NA,"Kif3a (2.111) Arrb1 (1.4) Prkaca (0.566) Ccnd2 (0.537) Spop (0.41) Csnk1d (0.265) Cul3 (0.101) Btrc (0.075) Smurf2 (0.072) Prkacb (0.072)"
"k6","L3","1.599","0.000","0.361","Olfactory transduction","83284","BioSystems-kegg","mmu04740",NA,NA,NA,"Gng13 (7.417) Calml4 (6.838) Slc24a4 (2.968) Calm3 (1.903) Calm1 (1.745) Camk2b (1.631) Calm2 (1.402) Arrb1 (1.4) Prkaca (0.566) Ncald (0.502)"
"k6","L3","1.599","0.000","0.138","Chemokine signaling pathway","99271","BioSystems-kegg","mmu04062",NA,NA,NA,"Gng13 (7.417) Gnb3 (6.958) Cxcl13 (6.689) Rac2 (4.281) Hck (4.271) Plcb3 (3.932) Vav1 (2.68) Ccl7 (2.036) Chuk (1.903) Cxcr4 (1.899)"
"k6","L3","1.599","0.000","0.155","Neurotrophin signaling pathway","101156","BioSystems-kegg","mmu04722",NA,NA,NA,"Calml4 (6.838) Arhgdig (5.977) Matk (5.356) Trp73 (3.836) Ngf (3.712) Calm3 (1.903) Calm1 (1.745) Pik3r3 (1.716) Camk2b (1.631) Calm2 (1.402)"
"k6","L3","1.599","0.000","-0.117","Endocytosis","102286","BioSystems-kegg","mmu04144",NA,NA,NA,"Rab11fip4 (3.272) Cxcr4 (1.899) Grk4 (1.757) Cav2 (-1.575) Rnf41 (1.55) Arap1 (1.546) Hspa2 (1.475) Arrb1 (1.4) Mdm2 (1.295) Wipf1 (1.177)"
"k6","L3","1.599","0.000","0.364","mevalonate pathway I","142857","BioSystems-biocyc","MOUSE_PWY-922",NA,NA,NA,"Hmgcs2 (3.902) Pmvk (0.666) Acat1 (0.562) Hmgcs1 (0.472) Hmgcr (0.202) Idi1 (-0.008) Mvd (0.005) Acat2 (0.002) Mvk (-0.002) Nudt12 (-0.001)"
"k6","L3","1.599","0.000","-0.364","gamma-glutamyl cycle","142875","BioSystems-biocyc","MOUSE_PWY-4041",NA,NA,NA,"Ggt6 (2.638) Gclc (0.807) Gclm (-0.445) Oplah (0.159) Ggt1 (-0.039) Ggct (-0.027) Gss (0.014) Ggt7 (-0.007) Anpep (-0.005) Ggt5 (0)"
"k6","L3","1.599","0.000","0.318","phospholipid biosynthesis I","142906","BioSystems-biocyc","MOUSE_PHOSLIPSYN-PWY",NA,NA,NA,"Cds1 (3.094) Lclat1 (2.069) Pisd (1.271) Ptdss2 (1.07) Ndufab1 (0.967) Lpcat4 (0.555) Agpat3 (0.179) Agpat2 (-0.146) Agpat4 (0.088) Agpat5 (0.055)"
"k6","L3","1.599","0.000","0.359","cholesterol biosynthesis I","142914","BioSystems-biocyc","MOUSE_PWY66-341",NA,NA,NA,"Sqle (2.227) Dhcr24 (2.115) Fdft1 (1.361) Lss (0.374) Tm7sf2 (0.099) Ebp (0.08) Sc5d (0.028) Nsdhl (0.017) Dhcr7 (-0.007) Msmo1 (-0.007)"
"k6","L3","1.599","0.000","0.374","superpathway of cholesterol biosynthesis","142916","BioSystems-biocyc","MOUSE_PWY66-5",NA,NA,NA,"Hmgcs2 (3.902) Fdps (1.186) Pmvk (0.666) Acat1 (0.562) Hmgcs1 (0.472) Hmgcr (0.202) Ggps1 (0.038) Idi1 (-0.008) Mvd (0.005) Acat2 (0.002)"
"k6","L3","1.599","0.000","-0.336","pyrimidine deoxyribonucleotides de novo biosynthesis I","142927","BioSystems-biocyc","MOUSE_PWY0-166",NA,NA,NA,"Nme5 (5.962) Nme7 (2.082) Nme1 (-0.038) Rrm2b (-0.019) Rrm2 (-0.018) Nme4 (-0.015) Dtymk (-0.008) Rp2 (-0.008) Tyms (0.003) Nme3 (-0.003)"
"k6","L3","1.599","0.000","0.293","Phototransduction","149816","BioSystems-kegg","mmu04744",NA,NA,NA,"Calml4 (6.838) Calm3 (1.903) Calm1 (1.745) Calm2 (1.402) Rgs9 (0.058) Guca1a (-0.041) Pde6g (0.018) Rho (0.016) Gnat1 (-0.016) Pde6a (0.012)"
"k6","L3","1.599","0.000","-0.234","Fat digestion and absorption","194386","BioSystems-kegg","mmu04975",NA,NA,NA,"Dgat2 (1.029) Scarb1 (0.362) Agpat2 (-0.146) Cd36 (-0.132) Pla2g3 (0.058) Pla2g1b (0.056) Lipf (0.03) Fabp1 (0.027) Got2 (0.02) Slc27a4 (-0.017)"
"k6","L3","1.599","0.000","-0.184","Salmonella infection","375174","BioSystems-kegg","mmu05132",NA,NA,NA,"Dync2h1 (3.493) Cd14 (-1.137) Klc1 (1.028) Lbp (0.991) Jun (0.842) Arpc1a (0.56) Arpc5 (-0.329) Arpc2 (0.286) Arpc4 (-0.272) Nfkb1 (0.25)"
"k6","L3","1.599","0.000","-0.625","Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP","421760","BioSystems-kegg","mmu_M00052",NA,NA,NA,"Nme7 (2.082) Ak9 (1.046) Cmpk2 (0.339) Cmpk1 (0.041) Nme1 (-0.038) Nme4 (-0.015) Nme3 (-0.003) Nme6 (-0.003) Ctps2 (-0.003) Nme2 (-0.002)"
"k6","L3","1.599","0.000","-0.263","O-glycan biosynthesis, mucin type core","421762","BioSystems-kegg","mmu_M00056",NA,NA,NA,"Gcnt1 (-0.756) Galnt18 (0.186) Galnt6 (-0.149) Galnt11 (0.055) Galnt5 (-0.049) Galnt1 (0.04) Galnt7 (-0.04) Galnt3 (-0.019) Gcnt3 (0.014) Galnt15 (-0.009)"
"k6","L3","1.599","0.000","0.264","Inositol phosphate metabolism, PI=> PIP2 => Ins(1,4,5)P3 => Ins(1,3,4,5)P4","421797","BioSystems-kegg","mmu_M00130",NA,NA,NA,"Itpka (3.936) Plcb3 (3.932) Pip5k1b (0.681) Pi4k2a (0.44) Plcg2 (0.369) Itpkb (0.191) Plcb2 (0.07) Pip5k1c (0.065) Itpkc (-0.043) Plcg1 (-0.032)"
"k6","L3","1.599","0.000","-0.119","Epstein-Barr virus infection","585576","BioSystems-kegg","mmu05169",NA,NA,NA,"Chuk (1.903) Pik3r3 (1.716) Hspa2 (1.475) Mdm2 (1.295) Vim (1.208) Gtf2b (1.09) Ccna1 (0.861) Jun (0.842) Ptma (0.718) Ywhae (0.698)"
"k6","L3","1.599","0.000","-0.419","Guanine ribonucleotide biosynthesis IMP => GDP,GTP","619078","BioSystems-kegg","mmu_M00050",NA,NA,NA,"Nme7 (2.082) Pkm (0.692) Guk1 (0.145) Pklr (0.048) Nme1 (-0.038) Nme4 (-0.015) Impdh1 (-0.006) Gmps (-0.005) Impdh2 (-0.003) Nme3 (-0.003)"
